transaction_id,transaction_item_id,request_type,request_method,suggestion_offered,suggestion_accepted,extracted_phrase,nlp_confidence,nlp_model_version,processing_timestamp,raw_nlp_output,extracted_entities,created_at
559,1676,branded,pointing,True,True,since,0.9,gpt-4-turbo,2025-06-16 17:59:16,{'raw': 'Same every money.'},{'entity': 'data'},2025-06-05 20:37:36
560,1680,branded,verbal,True,True,dinner,0.62,gpt-4-turbo,2025-06-17 14:26:07,{'raw': 'Soldier open down plant ago star provide.'},{'entity': 'know'},2025-05-15 02:07:00
561,1681,branded,pointing,True,True,whether,0.96,gpt-4-turbo,2025-04-24 15:14:22,{'raw': 'Its moment action sit decide.'},{'entity': 'event'},2025-02-09 14:20:18
561,1683,unbranded,verbal,False,True,ago,0.82,gpt-4-turbo,2025-05-29 12:51:17,{'raw': 'Body thank quite.'},{'entity': 'begin'},2025-02-27 01:22:14
562,1684,unsure,indirect,False,True,student,0.83,gpt-4-turbo,2025-03-29 08:37:42,{'raw': 'Television speech minute admit.'},{'entity': 'better'},2025-01-09 06:48:09
563,1687,branded,indirect,True,True,election,0.72,gpt-4-turbo,2025-01-29 00:23:08,{'raw': 'Particular animal tree a.'},{'entity': 'staff'},2025-06-05 14:40:22
563,1689,branded,verbal,False,True,believe,0.8,gpt-4-turbo,2025-06-08 17:50:27,{'raw': 'Sort floor game speak despite card.'},{'entity': 'performance'},2025-04-04 02:05:10
564,1691,unbranded,verbal,False,True,race,0.74,gpt-4-turbo,2025-03-28 10:03:21,{'raw': 'Relationship while view relate foreign at.'},{'entity': 'yet'},2025-04-24 05:15:39
564,1692,branded,indirect,True,False,recently,0.79,gpt-4-turbo,2025-03-28 16:16:46,{'raw': 'Star old crime spend gas girl picture.'},{'entity': 'chance'},2025-05-05 02:10:04
565,1694,branded,verbal,True,True,goal,0.77,gpt-4-turbo,2025-04-05 15:09:18,{'raw': 'Defense husband together side similar way.'},{'entity': 'focus'},2025-02-12 04:14:44
565,1695,unsure,pointing,False,False,system,0.71,gpt-4-turbo,2025-06-03 02:55:37,{'raw': 'Low indeed notice firm soldier economic relate term.'},{'entity': 'yourself'},2025-06-15 17:56:15
566,1696,unbranded,indirect,False,True,visit,0.67,gpt-4-turbo,2025-03-24 08:05:15,{'raw': 'Very Mr agency popular.'},{'entity': 'pretty'},2025-06-08 05:48:32
566,1697,branded,indirect,False,True,believe,0.94,gpt-4-turbo,2025-02-14 13:06:18,{'raw': 'Could lose feeling relationship fact purpose strong.'},{'entity': 'finally'},2025-01-27 11:11:29
566,1698,unsure,verbal,True,False,forget,0.71,gpt-4-turbo,2025-05-22 02:30:53,{'raw': 'The statement upon population former since why want.'},{'entity': 'live'},2025-02-24 10:15:49
567,1699,unbranded,verbal,False,False,rate,0.81,gpt-4-turbo,2025-01-02 13:42:47,{'raw': 'Large to realize push billion.'},{'entity': 'know'},2025-06-10 20:13:07
568,1702,unbranded,pointing,True,True,situation,0.87,gpt-4-turbo,2025-04-24 10:39:53,{'raw': 'Decade today on.'},{'entity': 'find'},2025-05-30 01:21:08
568,1704,unbranded,pointing,True,False,produce,0.74,gpt-4-turbo,2025-05-09 18:52:40,{'raw': 'Thank imagine guy some when old.'},{'entity': 'federal'},2025-04-12 02:35:08
569,1705,unsure,indirect,True,True,face,1.0,gpt-4-turbo,2025-03-26 18:43:12,{'raw': 'Better teacher data year discuss certain plan.'},{'entity': 'hair'},2025-04-22 00:15:01
570,1708,unbranded,indirect,True,False,behind,0.7,gpt-4-turbo,2025-04-01 22:32:36,{'raw': 'Fly environmental officer benefit computer.'},{'entity': 'of'},2025-01-23 03:43:13
570,1709,unbranded,verbal,False,True,although,0.87,gpt-4-turbo,2025-05-04 10:22:54,{'raw': 'Energy green investment health cell believe follow more.'},{'entity': 'strong'},2025-01-11 04:20:15
570,1710,unbranded,verbal,False,True,account,0.63,gpt-4-turbo,2025-05-10 07:25:57,{'raw': 'Police tend reveal five serve north mouth.'},{'entity': 'there'},2025-06-17 19:03:40
571,1711,unbranded,indirect,False,False,ten,0.94,gpt-4-turbo,2025-02-03 14:22:07,{'raw': 'White market white degree place enter Democrat.'},{'entity': 'stuff'},2025-05-24 18:21:25
571,1712,unbranded,verbal,True,False,local,0.93,gpt-4-turbo,2025-05-01 20:03:46,{'raw': 'Note us goal strong rather kid close.'},{'entity': 'address'},2025-04-01 11:52:59
571,1713,branded,indirect,False,True,yeah,0.83,gpt-4-turbo,2025-02-14 15:25:41,{'raw': 'Nor model similar.'},{'entity': 'beyond'},2025-02-18 10:09:17
572,1714,branded,indirect,True,False,what,0.62,gpt-4-turbo,2025-04-01 13:32:39,{'raw': 'Animal more teacher standard nation voice interview reach.'},{'entity': 'local'},2025-01-29 20:36:08
572,1715,unbranded,indirect,True,False,culture,0.76,gpt-4-turbo,2025-04-01 04:09:18,{'raw': 'Which option these government thus build painting.'},{'entity': 'begin'},2025-01-15 05:34:59
572,1716,unsure,pointing,True,False,degree,0.94,gpt-4-turbo,2025-03-29 12:07:19,{'raw': 'On significant unit about economic.'},{'entity': 'civil'},2025-03-03 07:02:25
573,1718,branded,verbal,False,True,bring,0.6,gpt-4-turbo,2025-02-14 19:57:50,{'raw': 'Because pass environmental avoid.'},{'entity': 'as'},2025-01-09 01:37:40
574,1720,unbranded,pointing,True,True,sort,0.8,gpt-4-turbo,2025-03-10 22:06:30,{'raw': 'Include three everybody wall stuff girl audience popular.'},{'entity': 'practice'},2025-06-19 04:13:28
575,1723,branded,indirect,False,False,never,0.68,gpt-4-turbo,2025-04-03 10:43:15,{'raw': 'Film measure music his box full.'},{'entity': 'lay'},2025-04-05 00:41:55
576,1726,unsure,pointing,False,True,power,0.73,gpt-4-turbo,2025-06-12 14:21:35,{'raw': 'Service summer table Democrat sit.'},{'entity': 'apply'},2025-03-15 14:24:36
576,1727,unbranded,verbal,True,True,economic,0.61,gpt-4-turbo,2025-04-20 01:38:03,{'raw': 'Onto behavior manager more clearly.'},{'entity': 'through'},2025-05-02 05:34:29
577,1729,unbranded,verbal,False,False,which,0.85,gpt-4-turbo,2025-01-18 00:47:30,{'raw': 'Rich white nearly environmental.'},{'entity': 'to'},2025-05-05 13:58:09
577,1730,unsure,pointing,False,False,upon,0.74,gpt-4-turbo,2025-03-26 04:44:57,{'raw': 'Option usually reflect red ok probably about.'},{'entity': 'but'},2025-01-31 07:25:55
578,1734,unsure,indirect,False,True,something,0.97,gpt-4-turbo,2025-05-31 02:36:29,{'raw': 'Likely cut clear.'},{'entity': 'local'},2025-03-23 15:55:42
579,1735,unsure,verbal,False,False,enjoy,0.78,gpt-4-turbo,2025-06-09 08:53:42,{'raw': 'Result woman raise unit.'},{'entity': 'radio'},2025-05-22 13:29:57
579,1736,unbranded,pointing,False,False,experience,0.81,gpt-4-turbo,2025-01-08 01:15:40,{'raw': 'About turn note investment to.'},{'entity': 'respond'},2025-01-04 12:15:27
579,1737,branded,verbal,False,False,under,0.99,gpt-4-turbo,2025-03-13 08:59:16,{'raw': 'Perhaps bed until outside various billion author necessary.'},{'entity': 'take'},2025-02-24 19:13:55
580,1740,unsure,verbal,False,True,left,0.65,gpt-4-turbo,2025-05-10 08:55:19,{'raw': 'Sense yeah after someone especially.'},{'entity': 'recent'},2025-04-19 03:12:50
581,1742,unbranded,verbal,False,False,series,0.81,gpt-4-turbo,2025-01-27 16:04:40,{'raw': 'Set which development billion blue baby set.'},{'entity': 'statement'},2025-02-13 06:39:32
581,1743,unbranded,verbal,True,False,short,0.93,gpt-4-turbo,2025-02-27 03:27:59,{'raw': 'Fine whole top success customer.'},{'entity': 'exactly'},2025-01-13 09:04:04
582,1746,unbranded,verbal,True,False,eye,0.72,gpt-4-turbo,2025-04-06 16:13:55,{'raw': 'Language pull beat interest boy wife.'},{'entity': 'popular'},2025-04-07 14:59:06
583,1748,branded,verbal,True,False,sometimes,0.6,gpt-4-turbo,2025-02-19 20:25:20,{'raw': 'Some water rich record feeling movie.'},{'entity': 'experience'},2025-05-11 05:57:41
584,1751,branded,verbal,True,False,floor,0.8,gpt-4-turbo,2025-05-02 21:50:25,{'raw': 'Top scene training sea a so.'},{'entity': 'your'},2025-05-31 03:49:55
585,1753,branded,pointing,False,False,still,0.92,gpt-4-turbo,2025-03-24 13:14:55,{'raw': 'Throughout money person almost traditional.'},{'entity': 'oil'},2025-01-19 19:26:37
585,1754,unsure,indirect,True,True,case,0.69,gpt-4-turbo,2025-05-30 10:43:46,{'raw': 'Majority reflect toward sort improve green develop.'},{'entity': 'near'},2025-03-17 03:59:27
585,1755,unbranded,pointing,True,False,identify,0.81,gpt-4-turbo,2025-02-18 12:38:44,{'raw': 'Experience however I space science guess well amount.'},{'entity': 'must'},2025-03-21 08:12:14
586,1757,unbranded,verbal,False,True,minute,0.92,gpt-4-turbo,2025-05-27 05:25:16,{'raw': 'Born special possible listen bar off.'},{'entity': 'arrive'},2025-01-10 14:13:36
587,1759,unbranded,indirect,False,False,would,0.98,gpt-4-turbo,2025-02-23 08:01:16,{'raw': 'Away which order.'},{'entity': 'population'},2025-05-01 13:31:48
587,1761,unbranded,pointing,True,True,human,0.89,gpt-4-turbo,2025-04-28 22:34:30,{'raw': 'Chance property pattern pay note some six.'},{'entity': 'accept'},2025-05-23 12:34:58
588,1763,branded,pointing,False,False,three,0.77,gpt-4-turbo,2025-01-27 15:02:03,{'raw': 'Doctor build walk eight admit major director determine.'},{'entity': 'place'},2025-06-19 11:10:24
589,1765,unbranded,verbal,False,True,business,0.63,gpt-4-turbo,2025-04-28 12:36:31,{'raw': 'Character late decade include.'},{'entity': 'national'},2025-06-06 20:05:19
589,1766,unsure,verbal,True,False,candidate,0.8,gpt-4-turbo,2025-01-03 18:53:31,{'raw': 'Blue responsibility dinner eye.'},{'entity': 'thought'},2025-04-19 20:17:13
590,1768,unsure,verbal,False,True,concern,0.78,gpt-4-turbo,2025-01-12 10:09:13,{'raw': 'Fear state goal concern.'},{'entity': 'able'},2025-02-22 02:45:32
590,1769,unsure,verbal,False,False,middle,0.84,gpt-4-turbo,2025-06-10 18:57:17,{'raw': 'Water man candidate whole.'},{'entity': 'everyone'},2025-02-15 11:07:16
592,1774,branded,indirect,False,False,program,0.95,gpt-4-turbo,2025-02-06 03:01:26,{'raw': 'Event she possible guy system kid group.'},{'entity': 'media'},2025-04-01 07:02:00
593,1777,unbranded,verbal,True,True,worker,0.71,gpt-4-turbo,2025-03-23 18:03:20,{'raw': 'Color then your degree.'},{'entity': 'opportunity'},2025-05-27 00:53:58
593,1778,unsure,verbal,True,False,dog,0.78,gpt-4-turbo,2025-03-09 11:56:23,{'raw': 'Year avoid low indicate rule.'},{'entity': 'dark'},2025-04-22 04:43:57
593,1779,unbranded,indirect,False,False,my,0.91,gpt-4-turbo,2025-05-06 01:17:31,{'raw': 'Break choose soldier weight heavy remain statement.'},{'entity': 'factor'},2025-05-11 10:47:44
594,1780,unbranded,pointing,True,False,different,0.87,gpt-4-turbo,2025-01-16 09:10:33,{'raw': 'Federal indicate right the staff own push make.'},{'entity': 'product'},2025-04-04 08:30:06
594,1781,unsure,indirect,False,False,write,0.95,gpt-4-turbo,2025-04-27 03:50:49,{'raw': 'Situation staff data if series.'},{'entity': 'each'},2025-05-27 22:02:27
595,1785,unbranded,verbal,False,False,each,0.66,gpt-4-turbo,2025-06-08 12:40:32,{'raw': 'That name do sport rather just government.'},{'entity': 'affect'},2025-05-25 17:50:23
596,1786,branded,pointing,False,False,laugh,0.74,gpt-4-turbo,2025-03-07 19:41:08,{'raw': 'Mrs design environment left be.'},{'entity': 'southern'},2025-02-27 05:59:50
596,1787,branded,pointing,False,False,learn,0.63,gpt-4-turbo,2025-03-09 03:03:53,{'raw': 'Bed choice thousand room just soldier amount.'},{'entity': 'begin'},2025-04-11 05:26:00
597,1789,unbranded,pointing,False,False,hope,0.73,gpt-4-turbo,2025-05-29 12:17:41,{'raw': 'Fish peace close learn mother heart.'},{'entity': 'phone'},2025-06-14 06:11:12
597,1790,unbranded,pointing,True,False,method,0.72,gpt-4-turbo,2025-03-06 07:48:23,{'raw': 'Size accept arrive say.'},{'entity': 'shoulder'},2025-06-19 17:21:55
598,1794,unbranded,indirect,False,False,century,0.62,gpt-4-turbo,2025-05-22 19:15:09,{'raw': 'Physical store past door deal not.'},{'entity': 'contain'},2025-03-10 10:42:43
599,1795,branded,indirect,False,False,on,0.76,gpt-4-turbo,2025-03-02 17:25:03,{'raw': 'Situation some keep face could we.'},{'entity': 'mission'},2025-04-28 00:12:37
599,1797,branded,verbal,True,False,figure,0.72,gpt-4-turbo,2025-06-01 09:11:08,{'raw': 'Much himself stock tend field.'},{'entity': 'control'},2025-06-04 20:51:40
600,1798,unbranded,indirect,True,True,central,0.67,gpt-4-turbo,2025-03-30 15:32:50,{'raw': 'Fund white collection.'},{'entity': 'live'},2025-03-27 23:27:14
600,1799,branded,indirect,True,False,measure,0.7,gpt-4-turbo,2025-05-26 21:24:49,{'raw': 'Civil specific within despite candidate.'},{'entity': 'whatever'},2025-06-16 19:30:41
601,1801,unbranded,pointing,True,False,fly,0.95,gpt-4-turbo,2025-06-16 08:33:40,{'raw': 'Majority understand whole trip wonder man share.'},{'entity': 'expert'},2025-02-08 02:36:20
602,1805,unsure,indirect,False,False,any,0.65,gpt-4-turbo,2025-06-10 15:25:54,{'raw': 'Reduce organization article seat.'},{'entity': 'though'},2025-05-19 03:21:10
603,1809,branded,pointing,True,True,may,0.9,gpt-4-turbo,2025-04-13 21:51:19,{'raw': 'Technology artist senior card voice hour.'},{'entity': 'world'},2025-03-30 10:04:09
604,1812,unsure,indirect,False,False,performance,0.96,gpt-4-turbo,2025-03-07 06:27:54,{'raw': 'Prove fly wear soon to add order.'},{'entity': 'response'},2025-06-19 22:03:38
606,1817,unbranded,indirect,False,True,wall,0.67,gpt-4-turbo,2025-03-04 18:58:50,{'raw': 'Member foot pass hit maybe myself store.'},{'entity': 'use'},2025-06-13 05:48:41
607,1820,unbranded,pointing,False,False,beat,0.7,gpt-4-turbo,2025-06-11 19:02:22,{'raw': 'Bag dream pick behavior speak site.'},{'entity': 'through'},2025-04-22 11:35:58
608,1823,unbranded,pointing,True,False,score,0.73,gpt-4-turbo,2025-02-27 14:19:51,{'raw': 'Hard keep into nice.'},{'entity': 'type'},2025-03-27 13:41:59
609,1825,unsure,verbal,False,False,respond,0.63,gpt-4-turbo,2025-01-30 18:15:20,{'raw': 'Eight coach sister do.'},{'entity': 'likely'},2025-05-05 18:57:34
609,1827,unsure,pointing,True,True,yourself,0.82,gpt-4-turbo,2025-03-26 04:43:56,{'raw': 'Order before reason ability prevent.'},{'entity': 'head'},2025-05-23 07:08:46
610,1828,unbranded,verbal,False,True,share,0.98,gpt-4-turbo,2025-03-10 14:17:55,{'raw': 'Try area step offer.'},{'entity': 'dream'},2025-03-31 03:25:02
610,1829,unbranded,indirect,False,True,movement,0.99,gpt-4-turbo,2025-02-12 11:39:56,{'raw': 'Miss bill enter western.'},{'entity': 'section'},2025-02-13 23:58:39
611,1831,branded,indirect,False,True,include,0.67,gpt-4-turbo,2025-06-07 23:26:22,{'raw': 'Feeling yeah one whose theory main site.'},{'entity': 'nearly'},2025-01-03 11:41:33
611,1833,branded,indirect,False,False,past,0.62,gpt-4-turbo,2025-06-11 09:04:25,{'raw': 'Assume get it serious.'},{'entity': 'unit'},2025-02-02 12:36:27
612,1834,unsure,pointing,True,True,little,0.85,gpt-4-turbo,2025-02-21 23:56:51,{'raw': 'Whom take send wait baby.'},{'entity': 'entire'},2025-04-24 04:03:15
612,1835,branded,pointing,True,True,your,0.98,gpt-4-turbo,2025-03-23 10:50:06,{'raw': 'Religious avoid anyone crime image beyond TV plant.'},{'entity': 'thank'},2025-04-04 12:31:55
613,1839,unbranded,pointing,False,True,cold,0.93,gpt-4-turbo,2025-02-18 01:54:56,{'raw': 'Out relate major network certain.'},{'entity': 'treatment'},2025-06-17 10:01:58
614,1840,branded,indirect,False,False,look,0.68,gpt-4-turbo,2025-04-13 16:00:53,{'raw': 'Cultural measure fill look sell kitchen I.'},{'entity': 'effect'},2025-01-27 18:34:36
615,1843,branded,pointing,True,False,thus,0.74,gpt-4-turbo,2025-01-29 23:46:55,{'raw': 'Later our sometimes court.'},{'entity': 'offer'},2025-03-17 00:37:35
616,1846,unbranded,verbal,False,False,itself,0.68,gpt-4-turbo,2025-03-09 00:33:00,{'raw': 'Although religious movie course away music his.'},{'entity': 'different'},2025-04-04 10:12:25
616,1847,unbranded,verbal,False,False,fast,0.78,gpt-4-turbo,2025-04-27 11:54:58,{'raw': 'Light behind record baby wear base security conference.'},{'entity': 'edge'},2025-02-09 13:49:17
617,1849,unsure,pointing,True,False,attention,0.72,gpt-4-turbo,2025-03-08 19:35:26,{'raw': 'Seven others low product boy.'},{'entity': 'minute'},2025-02-04 09:55:36
617,1851,branded,pointing,True,True,poor,0.63,gpt-4-turbo,2025-05-13 03:31:38,{'raw': 'Hot effort risk.'},{'entity': 'like'},2025-04-13 01:24:33
618,1852,branded,indirect,True,True,him,0.87,gpt-4-turbo,2025-02-07 20:54:42,{'raw': 'Tonight put be budget.'},{'entity': 'although'},2025-03-05 03:12:27
618,1854,unsure,pointing,False,False,statement,0.99,gpt-4-turbo,2025-03-10 15:18:38,{'raw': 'Require pick much carry.'},{'entity': 'bar'},2025-02-23 05:06:00
619,1857,unbranded,pointing,True,True,stock,0.86,gpt-4-turbo,2025-05-23 14:43:42,{'raw': 'Scientist father agree child little Mrs reduce.'},{'entity': 'interview'},2025-02-25 16:24:08
621,1861,unbranded,pointing,True,True,deal,0.75,gpt-4-turbo,2025-05-27 15:21:49,{'raw': 'Training science year stop.'},{'entity': 'product'},2025-03-09 04:45:05
621,1862,unbranded,indirect,False,True,only,0.89,gpt-4-turbo,2025-04-19 00:24:50,{'raw': 'Mr people meeting where exactly.'},{'entity': 'environment'},2025-05-17 07:42:32
621,1863,branded,verbal,False,False,mission,1.0,gpt-4-turbo,2025-04-28 09:55:13,{'raw': 'Citizen statement memory too space investment end.'},{'entity': 'less'},2025-02-03 01:05:16
622,1864,unbranded,verbal,True,True,like,0.85,gpt-4-turbo,2025-01-06 04:22:09,{'raw': 'At cultural resource item moment.'},{'entity': 'view'},2025-04-19 04:08:15
622,1865,unsure,pointing,False,False,apply,0.68,gpt-4-turbo,2025-03-31 15:41:30,{'raw': 'Ahead by war drive relationship course.'},{'entity': 'I'},2025-02-20 13:51:20
622,1866,branded,verbal,False,True,speak,0.69,gpt-4-turbo,2025-02-16 09:37:52,{'raw': 'Help face draw bit ok.'},{'entity': 'east'},2025-02-12 05:22:46
623,1868,branded,pointing,False,False,world,0.6,gpt-4-turbo,2025-04-10 23:29:34,{'raw': 'Thousand decide challenge able car.'},{'entity': 'score'},2025-02-01 20:31:29
623,1869,branded,verbal,True,True,stop,0.97,gpt-4-turbo,2025-01-13 23:26:04,{'raw': 'Across shake adult work player president training.'},{'entity': 'close'},2025-03-16 16:49:18
625,1874,unsure,verbal,True,True,mind,0.86,gpt-4-turbo,2025-06-10 11:50:53,{'raw': 'Past because order west building south yes phone.'},{'entity': 'stock'},2025-01-07 21:54:43
626,1877,unbranded,indirect,False,True,fill,0.94,gpt-4-turbo,2025-05-20 00:54:52,{'raw': 'Authority attack the job travel.'},{'entity': 'feeling'},2025-01-25 07:15:36
626,1878,branded,verbal,False,True,great,0.81,gpt-4-turbo,2025-02-08 23:38:01,{'raw': 'Despite build able even result response door.'},{'entity': 'process'},2025-02-01 17:41:32
627,1879,branded,indirect,True,False,herself,0.69,gpt-4-turbo,2025-05-07 05:47:45,{'raw': 'Standard five use why.'},{'entity': 'institution'},2025-04-16 08:33:42
627,1880,unsure,indirect,True,False,fund,0.63,gpt-4-turbo,2025-03-05 06:08:43,{'raw': 'Scientist onto worker join husband.'},{'entity': 'pattern'},2025-01-21 00:14:54
627,1881,branded,verbal,True,True,behind,0.83,gpt-4-turbo,2025-06-15 16:00:47,{'raw': 'Any political understand friend will whose low finally.'},{'entity': 'American'},2025-04-22 03:03:40
628,1883,unsure,pointing,True,True,three,0.81,gpt-4-turbo,2025-06-19 18:35:35,{'raw': 'Two all second situation.'},{'entity': 'image'},2025-05-07 16:53:33
628,1884,unbranded,verbal,True,False,live,0.78,gpt-4-turbo,2025-03-05 02:28:59,{'raw': 'Recent it nice yet type design.'},{'entity': 'back'},2025-03-05 13:42:02
629,1886,branded,verbal,False,True,build,0.81,gpt-4-turbo,2025-04-17 18:59:37,{'raw': 'Down experience change so attack quality.'},{'entity': 'produce'},2025-04-19 18:24:12
629,1887,unbranded,indirect,False,True,help,0.77,gpt-4-turbo,2025-06-04 22:50:46,{'raw': 'Difference every population.'},{'entity': 'speak'},2025-03-28 22:11:31
